time_normal_1,temp_normal_1,time_normal_2,temp_normal_2,time_normal_3,temp_normal_3,time_clean_1,temp_clean_1,time_clean_2,temp_clean_2,time_clean_3,temp_clean_3,time_vas_1,temp_vas_1,time_vas_2,temp_vas_2,time_vas_3,temp_vas_3,time_nplc2,temp_nplc2,time_nplc3,temp_nplc3,time_nplc4,temp_nplc4,time_nplc5,temp_nplc5,time_nplc7,temp_nplc7,time_nplc10,temp_nplc10
5.023991,20.920076,5.023998,16.000563,5.023998,14.615498,5.021995,7.233689,5.022003,8.516049,5.023003,12.156754,5.021993,17.286131,5.023992,6.964781,5.021993,14.249289,14.507997,-8.271052,14.507998,-13.142722,18.972008,-33.0854,23.715004,-42.653256,32.923001,-68.356239,46.872008,-103.331451
5.041998,20.938967,5.042006,15.979425,5.042002,14.536673,5.040004,7.139668,5.040002,8.462156,5.040998,12.125983,5.040001,17.249411,5.041996,6.759735,5.039999,14.055547,14.560002,-8.455795,14.559999,-13.308078,19.040007,-33.30624,23.800002,-42.891434,33.041007,-68.63131,47.040006,-103.654686
5.059997,20.925304,5.06,16.002438,5.06,14.490839,5.058,7.091347,5.057997,8.40323,5.059001,12.112917,5.058,17.197725,5.059993,6.545196,5.057999,13.894945,14.612,-8.637863,14.611997,-13.492115,19.108013,-33.520977,23.885003,-43.13155,33.159006,-68.915367,47.208001,-104.03064
5.077992,20.926317,5.078001,15.991358,5.077997,14.418148,5.075995,7.0046,5.076001,8.340655,5.077005,12.128735,5.075995,17.117466,5.077998,6.349358,5.075992,13.721953,14.663998,-8.78829,14.664001,-13.65647,19.176005,-33.743477,23.969999,-43.379913,33.277008,-69.179382,47.376006,-104.393661
5.095997,20.918896,5.096003,15.984879,5.096001,14.363067,5.093994,6.954523,5.094001,8.283796,5.094997,12.089708,5.093999,17.059815,5.095991,6.143682,5.093996,13.55164,14.716003,-8.964577,14.716002,-13.820599,19.244014,-33.960503,24.055006,-43.63324,33.395003,-69.466194,47.54401,-104.726723
5.114,20.94487,5.114002,15.956069,5.114005,14.271534,5.111999,6.902705,5.111999,8.233515,5.113,12.094867,5.111998,17.005728,5.114,5.91874,5.111994,13.360516,14.768002,-9.142132,14.767999,-13.979835,19.312013,-34.186016,24.14,-43.880707,33.513003,-69.769813,47.712003,-105.088905
5.131988,20.941498,5.131998,15.930325,5.132007,14.217631,5.130005,6.832095,5.130005,8.169011,5.130998,12.075267,5.129991,16.955376,5.131997,5.70432,5.130001,13.206703,14.820001,-9.309529,14.819997,-14.157474,19.380013,-34.413933,24.225001,-44.122181,33.631006,-70.064644,47.880008,-105.461662
5.149994,20.924799,5.149997,15.958797,5.149997,14.141475,5.148005,6.764952,5.148001,8.127736,5.148997,12.054808,5.147996,16.869461,5.149997,5.499046,5.147994,13.002912,14.872002,-9.478967,14.872001,-14.313337,19.448014,-34.632679,24.31,-44.375259,33.749,-70.372963,48.048004,-105.836166
5.168,20.932388,5.168006,15.964422,5.168002,14.089612,5.165999,6.693452,5.166007,8.03685,5.167,12.050336,5.165996,16.811949,5.167993,5.284077,5.166001,12.836619,14.924001,-9.640271,14.924002,-14.506518,19.516013,-34.840435,24.395002,-44.613121,33.867,-70.660652,48.216008,-106.172829
5.185993,20.921762,5.186001,15.93885,5.186005,14.011549,5.183997,6.632031,5.184005,7.958783,5.184998,12.004771,5.183994,16.753578,5.185999,5.06115,5.183996,12.665976,14.975996,-9.823843,14.975998,-14.652956,19.584013,-35.069069,24.480002,-44.85939,33.985003,-70.934853,48.384008,-106.498116
5.203993,20.922605,5.203999,15.946863,5.204003,13.946145,5.202001,6.562946,5.203002,7.917839,5.203003,12.000816,5.201996,16.671709,5.204,4.861869,5.202,12.497843,15.028006,-9.987792,15.027996,-14.833821,19.652005,-35.293419,24.565006,-45.111385,34.103001,-71.220367,48.552012,-106.824974
5.221987,20.931377,5.222003,15.939021,5.222002,13.884499,5.219995,6.500116,5.221,7.846865,5.220996,11.963671,5.219997,16.568035,5.221998,4.646943,5.22,12.288581,15.08,-10.158573,15.079999,-15.005674,19.720007,-35.506344,24.650005,-45.36134,34.221004,-71.504646,48.720002,-107.135399
5.239991,20.947906,5.240001,15.918902,5.239998,13.818391,5.238003,6.421784,5.239006,7.77519,5.239002,11.962295,5.238,16.476768,5.239996,4.418627,5.238002,12.134406,15.132,-10.340334,15.132,-15.176337,19.788014,-35.718288,24.735005,-45.604172,34.339002,-71.789337,48.88801,-107.485954
5.257992,20.928173,5.257999,15.918391,5.257997,13.730348,5.255999,6.382614,5.257005,7.702287,5.257,11.957137,5.255993,16.408989,5.257991,4.19964,5.256001,11.951979,15.184005,-10.503163,15.183998,-15.351628,19.856009,-35.929882,24.819997,-45.83633,34.457003,-72.07946,49.056007,-107.840973
5.27599,20.911812,5.275997,15.896227,5.276004,13.694029,5.274003,6.305827,5.274997,7.667046,5.274996,11.928074,5.273993,16.329445,5.275992,3.988248,5.273998,11.721644,15.236004,-10.68897,15.235996,-15.504711,19.924009,-36.141834,24.905002,-46.068176,34.575004,-72.371719,49.224011,-108.210129
5.293996,20.924124,5.294003,15.882927,5.294002,13.582657,5.292001,6.233906,5.292999,7.593083,5.293002,11.924976,5.291996,16.232166,5.294002,3.759592,5.291999,11.555748,15.287998,-10.867539,15.288001,-15.671827,19.992015,-36.366779,24.989997,-46.313065,34.693009,-72.661476,49.39201,-108.594101
5.311997,20.93104,5.312004,15.859226,5.312,13.50828,5.309996,6.191757,5.311005,7.528488,5.311004,11.909671,5.309999,16.147482,5.312001,3.552196,5.310001,11.356383,15.340004,-11.014845,15.339995,-15.864925,20.060014,-36.59539,25.075,-46.536995,34.811001,-72.933647,49.560007,-108.946869
5.32999,20.924629,5.329999,15.833476,5.330003,13.479656,5.327997,6.117028,5.329003,7.472218,5.328999,11.892299,5.328001,16.042837,5.329992,3.326825,5.327996,11.159516,15.391997,-11.183347,15.391997,-16.029165,20.12801,-36.802383,25.16,-46.796276,34.929001,-73.216843,49.728004,-109.288979
5.347989,20.941498,5.348,15.83501,5.348003,13.396175,5.345996,6.051347,5.347,7.4182,5.346997,11.893674,5.345995,15.932883,5.347991,3.109756,5.345998,10.955843,15.444004,-11.350713,15.443996,-16.193848,20.196013,-37.0215,25.244999,-47.033833,35.047006,-73.498993,49.896001,-109.610397
5.365991,20.923618,5.366002,15.786921,5.366005,13.334456,5.364006,5.986182,5.365008,7.33638,5.364999,11.890235,5.363996,15.866729,5.366,2.872055,5.364001,10.777082,15.496001,-11.521634,15.495995,-16.357136,20.264012,-37.233055,25.329998,-47.278847,35.164999,-73.778572,50.064004,-109.960266
5.38399,20.954147,5.384009,15.740189,5.384014,13.275298,5.382003,5.905145,5.383004,7.275218,5.383002,11.866154,5.381997,15.752129,5.383992,2.644758,5.381998,10.566336,15.548001,-11.686615,15.548002,-16.541456,20.33201,-37.457195,25.415004,-47.523331,35.283009,-74.071754,50.232011,-110.314415
5.401992,20.9361,5.402003,15.702323,5.402007,13.173601,5.400002,5.854424,5.401008,7.200149,5.401017,11.865983,5.400044,15.627433,5.401998,2.430343,5.399992,10.362052,15.599998,-11.844624,15.600002,-16.73263,20.400008,-37.683952,25.500005,-47.767067,35.401002,-74.364731,50.400008,-110.678413
5.419995,20.943016,5.419998,15.636135,5.420008,13.123344,5.418005,5.781034,5.419003,7.140016,5.419005,11.839663,5.417994,15.533764,5.419993,2.193858,5.417995,10.147315,15.652004,-12.021716,15.651994,-16.894272,20.468005,-37.900082,25.584998,-48.010773,35.519005,-74.655304,50.568009,-111.025124
5.437993,20.927836,5.438003,15.591093,5.437999,13.007029,5.436002,5.734658,5.436997,7.080569,5.437,11.862026,5.435995,15.408839,5.438,1.96305,5.435992,9.94578,15.703999,-12.204966,15.704002,-17.066172,20.536012,-38.111382,25.669998,-48.247898,35.636999,-74.947281,50.736002,-111.359009
5.455997,20.915691,5.455996,15.519087,5.456001,12.964991,5.453996,5.630732,5.455005,7.049626,5.454997,11.850328,5.453994,15.291905,5.455992,1.763261,5.453993,9.744672,15.755996,-12.367517,15.755994,-17.238277,20.604007,-38.308243,25.754997,-48.509129,35.755003,-75.238403,50.904006,-111.674858
5.473994,20.916702,5.474009,15.485811,5.474004,12.887937,5.471998,5.573875,5.472995,6.964956,5.473291,11.856349,5.471997,15.18092,5.474003,1.494035,5.471996,9.544514,15.808,-12.524412,15.807999,-17.415224,20.672009,-38.551983,25.839999,-48.742279,35.873003,-75.546555,51.072,-112.005981
5.491996,20.909281,5.492,15.416861,5.492006,12.797656,5.489998,5.521373,5.491002,6.915918,5.492003,11.826419,5.489999,15.071615,5.491996,1.289453,5.490003,9.313131,15.860289,-12.704519,15.860293,-17.591831,20.74001,-38.758823,25.924998,-48.963402,35.991006,-75.849464,51.240003,-112.337471
5.509997,20.923281,5.509999,15.3549,5.510002,12.744267,5.50801,5.463456,5.509007,6.82757,5.510002,11.820054,5.507994,14.956646,5.509999,1.05747,5.508007,9.090977,15.911998,-12.868303,15.911995,-17.752994,20.808006,-38.975857,26.010004,-49.194492,36.109005,-76.138229,51.408002,-112.671722
5.527989,20.916534,5.528002,15.320246,5.528003,12.65533,5.526001,5.392796,5.527002,6.781479,5.527999,11.80182,5.525992,14.85173,5.527996,0.834707,5.525991,8.874253,15.964004,-13.046276,15.964002,-17.928236,20.87601,-39.194634,26.094996,-49.423817,36.227002,-76.439987,51.576006,-112.993202
5.545999,20.923618,5.546,15.228903,5.546008,12.59162,5.544002,5.31776,5.545005,6.71346,5.545999,11.80526,5.543999,14.693972,5.545995,0.622063,5.544002,8.676132,16.016002,-13.214007,16.015996,-18.093414,20.94401,-39.396149,26.180002,-49.663944,36.345005,-76.726097,51.74401,-113.332687
5.563997,20.917545,5.564002,15.182798,5.563998,12.522578,5.561996,5.246728,5.563,6.638298,5.564002,11.786507,5.561999,14.57925,5.563993,0.394495,5.561993,8.456265,16.068,-13.384041,16.067997,-18.278673,21.012012,-39.600658,26.265003,-49.902672,36.463001,-77.017235,51.912004,-113.66069
5.581996,20.939304,5.581997,15.095698,5.581998,12.468985,5.580001,5.188949,5.580998,6.598099,5.582001,11.765519,5.579999,14.413873,5.581997,0.144209,5.579995,8.230047,16.120002,-13.559893,16.12,-18.442417,21.080007,-39.833343,26.350004,-50.141129,36.581005,-77.322266,52.080005,-114.003471
5.599995,20.919908,5.600003,15.045138,5.600001,12.387382,5.598005,5.138147,5.598999,6.52866,5.600002,11.764314,5.598007,14.324231,5.599998,-0.082608,5.597997,7.974225,16.172,-13.709717,16.171997,-18.601456,21.148014,-40.050217,26.434997,-50.354435,36.699003,-77.585541,52.248008,-114.367851
5.617993,20.943352,5.618002,14.984493,5.618005,12.3147,5.616,5.0828,5.617005,6.4613,5.617999,11.748141,5.616007,14.159958,5.617999,-0.312778,5.615996,7.793067,16.223996,-13.876404,16.223996,-18.763687,21.216011,-40.265225,26.520006,-50.590958,36.817001,-77.847427,52.416012,-114.703934
5.635996,20.9361,5.636002,14.902482,5.636003,12.225508,5.634005,4.995837,5.635005,6.390621,5.636002,11.744357,5.633997,14.031409,5.636,-0.517876,5.633995,7.527446,16.275998,-14.047339,16.275999,-18.950028,21.284013,-40.466282,26.605001,-50.839859,36.935001,-78.142525,52.58401,-115.063828
5.653989,20.924124,5.654004,14.841136,5.653996,12.185975,5.651996,4.943094,5.652999,6.324632,5.653997,11.704438,5.651996,13.892549,5.653995,-0.774647,5.651999,7.326821,16.328002,-14.20207,16.327998,-19.121435,21.352013,-40.690346,26.689997,-51.075073,37.053004,-78.412758,52.752001,-115.390495
5.671996,20.936775,5.672004,14.797897,5.672006,12.126155,5.670006,4.87829,5.671003,6.290155,5.671998,11.697901,5.670002,13.739769,5.671996,-0.98831,5.669993,7.113595,16.38,-14.379876,16.379994,-19.304651,21.420009,-40.919548,26.775,-51.333504,37.171,-78.693657,52.920003,-115.716942
5.689994,20.924461,5.689998,14.716365,5.689998,12.050336,5.687998,4.816447,5.689003,6.225372,5.689999,11.638017,5.687997,13.579572,5.689996,-1.228375,5.687997,6.864791,16.431997,-14.559821,16.431997,-19.471012,21.488012,-41.105556,26.860003,-51.59621,37.288999,-78.97506,53.08801,-116.070183
5.707991,20.922775,5.708003,14.656532,5.708,11.984479,5.705996,4.740263,5.707001,6.137061,5.707995,11.629411,5.705997,13.443831,5.707999,-1.444254,5.706,6.639166,16.483998,-14.74628,16.484,-19.637449,21.556011,-41.317638,26.945005,-51.841984,37.407001,-79.248932,53.256007,-116.387772
5.725995,20.930702,5.726003,14.586602,5.725999,11.9365,5.724002,4.691684,5.725005,6.088284,5.725999,11.570721,5.724002,13.261925,5.725996,-1.663186,5.723995,6.428226,16.535993,-14.898686,16.535995,-19.80402,21.624011,-41.517147,27.030004,-52.092106,37.525005,-79.548706,53.424007,-116.717155
5.743992,20.924629,5.743996,14.528462,5.743999,11.84534,5.742001,4.613908,5.742999,6.012668,5.743996,11.542666,5.741998,13.135009,5.743997,-1.921296,5.741995,6.184616,16.588001,-15.06275,16.587998,-19.984018,21.692013,-41.730259,27.115005,-52.338936,37.642999,-79.835175,53.592002,-117.058311
5.761995,20.936268,5.761998,14.458515,5.761999,11.780659,5.759999,4.561993,5.760998,5.950979,5.762,11.486548,5.759996,12.972884,5.761995,-2.132551,5.759991,5.969975,16.639999,-15.236768,16.639997,-20.15605,21.760009,-41.947144,27.2,-52.590847,37.761006,-80.118591,53.760009,-117.404495
5.779994,20.924967,5.779997,14.415583,5.78,11.727667,5.777993,4.495212,5.779001,5.868542,5.780002,11.431285,5.777997,12.822373,5.779996,-2.367592,5.777996,5.721407,16.691997,-15.411421,16.691992,-20.326563,21.828007,-42.151382,27.285,-52.840321,37.879004,-80.411316,53.928006,-117.722794
5.797994,20.95381,5.798004,14.320639,5.798004,11.647481,5.796,4.430518,5.797002,5.821827,5.798005,11.394611,5.795994,12.632148,5.797998,-2.60784,5.795998,5.494336,16.743998,-15.568235,16.743998,-20.506578,21.89601,-42.37059,27.370001,-53.082348,37.997003,-80.686493,54.096012,-118.043556
5.815996,20.923956,5.816003,14.234403,5.816004,11.599465,5.813998,4.3875,5.815002,5.74355,5.816001,11.300931,5.813995,12.481697,5.816001,-2.830966,5.814,5.276921,16.795998,-15.727178,16.795997,-20.678549,21.964007,-42.579212,27.454997,-53.327324,38.115003,-80.973724,54.264005,-118.386169
5.833991,20.925644,5.833997,14.202743,5.834002,11.538879,5.831997,4.274513,5.833003,5.676769,5.834002,11.249608,5.832,12.327245,5.83399,-3.06923,5.831997,5.040543,16.848,-15.904188,16.847995,-20.858194,22.032007,-42.793076,27.540006,-53.574783,38.233006,-81.26162,54.43201,-118.708603
5.851992,20.91198,5.852007,14.131376,5.852006,11.443508,5.85,4.240401,5.851004,5.599167,5.851997,11.190009,5.850003,12.148846,5.851996,-3.283626,5.849996,4.779232,16.899996,-16.071547,16.900002,-21.025711,22.100016,-42.989643,27.625001,-53.80455,38.351006,-81.547707,54.60001,-119.018539
5.869991,20.924294,5.869999,14.069926,5.870004,11.408731,5.867996,4.192817,5.868997,5.539168,5.869996,11.131951,5.867994,11.973645,5.869995,-3.51991,5.868,4.541542,16.951997,-16.244953,16.951995,-21.204601,22.16801,-43.173859,27.709999,-54.019489,38.469005,-81.821037,54.768001,-119.365646
5.887995,20.910124,5.888006,13.995627,5.887999,11.357934,5.886001,4.088881,5.887004,5.49887,5.887997,11.089741,5.885998,11.822118,5.887992,-3.748464,5.885995,4.315268,17.003996,-16.417028,17.004001,-21.397718,22.236008,-43.374039,27.795,-54.255829,38.587001,-82.085342,54.936011,-119.675278
5.905992,20.929859,5.906001,13.933988,5.905997,11.254603,5.903997,4.025879,5.905002,5.443917,5.905997,11.003238,5.903995,11.629755,5.905995,-3.977096,5.903995,4.08118,17.056002,-16.583771,17.056002,-21.568949,22.304012,-43.563934,27.880004,-54.48912,38.705002,-82.380539,55.10401,-120.008217
5.923993,20.920246,5.924002,13.85864,5.924007,11.198794,5.921997,3.972319,5.923001,5.349521,5.924001,10.908961,5.921997,11.4683,5.924002,-4.221261,5.921997,3.821582,17.108003,-16.751564,17.107999,-21.738787,22.372015,-43.773621,27.965001,-54.721073,38.823004,-82.677765,55.272003,-120.337791
5.941989,20.928003,5.942,13.800237,5.941999,11.122821,5.939994,3.916478,5.940999,5.309734,5.941997,10.890001,5.939995,11.275444,5.942008,-4.456814,5.939994,3.59337,17.159999,-16.904985,17.159996,-21.918899,22.440008,-43.979042,28.049999,-54.958324,38.941005,-82.936089,55.440013,-120.668114
5.959995,20.929354,5.959996,13.703795,5.960003,11.061312,5.958,3.867808,5.958997,5.233286,5.959997,10.804321,5.957996,11.10473,5.959996,-4.683568,5.957992,3.37275,17.212,-17.083965,17.212002,-22.09107,22.508008,-44.165264,28.134998,-55.17448,39.059007,-83.216751,55.608011,-120.98069
5.977998,20.91704,5.978,13.667474,5.978006,11.018747,5.976004,3.770274,5.977007,5.147402,5.978,10.734491,5.975997,10.952396,5.978003,-4.907564,5.975995,3.143604,17.264004,-17.270298,17.263996,-22.287889,22.576011,-44.371117,28.220001,-55.40218,39.177001,-83.531937,55.776007,-121.330284
5.995994,20.909449,5.996004,13.598764,5.995998,10.925682,5.994002,3.74926,5.994996,5.083325,5.996005,10.670687,5.994,10.739147,5.995999,-5.124352,5.993993,2.902235,17.315999,-17.433586,17.316001,-22.467108,22.644011,-44.592869,28.305006,-55.640713,39.295008,-83.780731,55.944007,-121.649643
6.013991,20.946558,6.014006,13.521304,6.013998,10.878105,6.012004,3.667645,6.013,5.045434,6.014002,10.5929,6.012002,10.583585,6.014001,-5.381615,6.011995,2.64546,17.368,-17.614962,17.368003,-22.629076,22.712017,-44.788677,28.389997,-55.882938,39.413001,-84.019051,56.112009,-121.969452
6.031993,20.917545,6.032007,13.461829,6.032013,10.806908,6.029994,3.596873,6.031293,4.977851,6.032008,10.538734,6.02999,10.383107,6.032,-5.627244,6.029991,2.405928,17.419996,-17.794598,17.420002,-22.808094,22.780006,-44.987228,28.475003,-56.106583,39.531008,-84.279938,56.280004,-122.316498
6.04999,20.935762,6.050002,13.388118,6.050002,10.733975,6.048,3.549921,6.050002,4.910254,6.050006,10.460065,6.047994,10.239333,6.049995,-5.835047,6.047996,2.190521,17.472295,-17.948643,17.471994,-22.983112,22.848015,-45.174286,28.560001,-56.340919,39.648998,-84.547607,56.448005,-122.653419
6.06799,20.910629,6.067995,13.324682,6.067999,10.664822,6.066013,3.453195,6.068001,4.831645,6.068,10.413303,6.065993,10.023332,6.067995,-6.063419,6.065993,1.932632,17.524002,-18.122021,17.523996,-23.182047,22.916011,-45.373257,28.644998,-56.562389,39.767006,-84.860222,56.616003,-122.959206
6.085994,20.920919,6.086003,13.265182,6.086004,10.607215,6.083993,3.411134,6.085999,4.789713,6.085996,10.35446,6.083993,9.874607,6.085999,-6.302942,6.083999,1.718751,17.576001,-18.296282,17.576,-23.343351,22.984012,-45.591095,28.729997,-56.78363,39.885002,-85.135818,56.784007,-123.261559
6.103996,20.927836,6.104,13.191954,6.104,10.559093,6.102,3.366091,6.104,4.701994,6.104002,10.27144,6.102005,9.676235,6.104,-6.518143,6.102,1.460413,17.627994,-18.459047,17.627999,-23.509626,23.052011,-45.802368,28.815003,-56.998417,40.003001,-85.397659,56.952006,-123.567635
6.121993,20.906414,6.122001,13.139812,6.121998,10.49371,6.119997,3.264417,6.122003,4.669315,6.121997,10.214474,6.119993,9.469127,6.121997,-6.770186,6.119993,1.232923,17.679996,-18.63592,17.679995,-23.683504,23.12001,-45.990524,28.9,-57.22765,40.121001,-85.66909,57.120003,-123.888611
6.139994,20.925474,6.140002,13.064675,6.139996,10.402604,6.137999,3.224618,6.14,4.570734,6.139996,10.15077,6.137995,9.299293,6.139997,-6.987549,6.137997,0.986812,17.731999,-18.822929,17.732001,-23.87718,23.188013,-46.194786,28.984999,-57.445862,40.239,-85.933121,57.288002,-124.222977
6.157997,20.931377,6.158003,12.981806,6.158005,10.34324,6.156005,3.1415,6.158003,4.530003,6.158004,10.061151,6.156005,9.085783,6.157997,-7.244651,6.156001,0.757665,17.784004,-18.994341,17.784,-24.04483,23.25601,-46.422043,29.070007,-57.667637,40.356999,-86.214119,57.456006,-124.531891
6.175991,20.922438,6.175997,12.953836,6.176005,10.268162,6.174003,3.090642,6.176005,4.464789,6.175995,10.022986,6.174001,8.928617,6.175997,-7.453288,6.173995,0.51817,17.836003,-19.162153,17.835995,-24.211506,23.324008,-46.625019,29.155004,-57.912708,40.475009,-86.468269,57.624007,-124.869827
6.193995,20.943689,6.194002,12.884163,6.194,10.219826,6.192001,3.024165,6.193998,4.404288,6.194004,9.95096,6.191996,8.732944,6.193993,-7.698299,6.191994,0.27784,17.887999,-19.339676,17.888004,-24.392334,23.392005,-46.824779,29.239997,-58.144619,40.593005,-86.731941,57.792006,-125.191528
6.211989,20.918728,6.212006,12.825462,6.211998,10.164238,6.209999,2.96715,6.212006,4.321916,6.212004,9.877544,6.21,8.53338,6.212,-7.929132,6.209995,0.023429,17.940004,-19.518086,17.939996,-24.57238,23.460013,-47.029644,29.325007,-58.376488,40.711004,-87.002129,57.960005,-125.524094
6.229993,20.926487,6.230002,12.734996,6.230001,10.067196,6.228,2.908901,6.230005,4.261394,6.230006,9.808609,6.227996,8.364577,6.229995,-8.144867,6.227996,-0.209001,17.991999,-19.684242,17.991994,-24.748529,23.528008,-47.223259,29.410004,-58.581986,40.829005,-87.278648,58.12801,-125.821518
6.247989,20.919908,6.248005,12.666491,6.247996,10.036628,6.245998,2.844506,6.247997,4.21241,6.248003,9.764199,6.245998,8.163981,6.247994,-8.388629,6.245996,-0.446795,18.044,-19.862514,18.044001,-24.939545,23.596006,-47.412445,29.495001,-58.817272,40.947,-87.550438,58.296008,-126.114929
6.265993,20.924799,6.265996,12.605702,6.265996,9.964608,6.263995,2.786415,6.265998,4.1475,6.266,9.695071,6.263996,7.977,6.265995,-8.631627,6.263997,-0.687457,18.095999,-20.035164,18.095996,-25.112635,23.664017,-47.609474,29.579997,-59.042656,41.065006,-87.800552,58.464008,-126.431023
6.283991,20.924461,6.284008,12.529792,6.284004,9.896547,6.282005,2.703392,6.284,4.067706,6.284002,9.613316,6.281999,7.7889,6.283996,-8.851993,6.282002,-0.901282,18.148002,-20.223089,18.147999,-25.280876,23.732007,-47.813015,29.665,-59.286812,41.182999,-88.070572,58.632001,-126.759827
6.301999,20.920919,6.301999,12.479465,6.302007,9.839018,6.300002,2.63317,6.302001,4.015727,6.302005,9.545377,6.299996,7.590478,6.302003,-9.109046,6.300001,-1.172469,18.200005,-20.4041,18.199998,-25.466879,23.800015,-48.015972,29.749998,-59.508423,41.301009,-88.337868,58.800003,-127.06385
6.319994,20.930365,6.320007,12.41281,6.319997,9.747955,6.317994,2.597879,6.320002,3.954988,6.319998,9.47881,6.317991,7.397007,6.319998,-9.301307,6.317997,-1.396296,18.252003,-20.579413,18.252003,-25.643599,23.86801,-48.227852,29.835001,-59.735371,41.419003,-88.627457,58.968007,-127.39724
6.337986,20.924294,6.338002,12.34563,6.337996,9.694209,6.336,2.524483,6.337994,3.884966,6.337999,9.430911,6.335997,7.223437,6.337996,-9.534391,6.335994,-1.650265,18.304006,-20.753269,18.303996,-25.823973,23.936007,-48.419148,29.919996,-59.942661,41.537,-88.914391,59.136013,-127.717766
6.356,20.928173,6.356003,12.285144,6.355999,9.653765,6.354003,2.45546,6.356006,3.823509,6.355998,9.345132,6.354002,7.049973,6.355994,-9.766165,6.353995,-1.889606,18.356002,-20.923759,18.356002,-25.99725,24.004011,-48.631626,30.005005,-60.14072,41.655006,-89.166862,59.304007,-128.022614
6.373994,20.935087,6.374004,12.22757,6.374001,9.573904,6.371997,2.402416,6.374004,3.774129,6.374002,9.278707,6.372001,6.819919,6.373994,-9.979556,6.372,-2.118029,18.408002,-21.089031,18.407995,-26.182318,24.072003,-48.826912,30.089997,-60.352306,41.773003,-89.431015,59.472008,-128.339554
6.391993,20.923449,6.391994,12.164316,6.392001,9.531199,6.389992,2.344444,6.392001,3.697945,6.391998,9.228365,6.389992,6.636558,6.391996,-10.227927,6.389992,-2.351471,18.46,-21.266655,18.459996,-26.382442,24.140008,-49.034439,30.174999,-60.562168,41.890999,-89.705231,59.640012,-128.676071
6.409998,20.92733,6.410006,12.084895,6.41,9.45927,6.408004,2.272408,6.410007,3.621574,6.410003,9.162965,6.407998,6.442152,6.409994,-10.434717,6.408004,-2.608373,18.512003,-21.435665,18.511996,-26.551107,24.208008,-49.235272,30.26,-60.775581,42.009006,-89.968109,59.808005,-129.010132
6.427991,20.928511,6.428,12.007005,6.427997,9.395458,6.426,2.237792,6.428001,3.5769,6.427996,9.089247,6.425992,6.256372,6.427995,-10.648623,6.426,-2.859151,18.563997,-21.602715,18.564003,-26.73772,24.276013,-49.441589,30.344997,-61.000954,42.126999,-90.227745,59.976012,-129.314438
6.445993,20.924124,6.446002,11.972614,6.445998,9.326795,6.443992,2.128128,6.445998,3.497354,6.446002,9.031441,6.443994,6.049605,6.445993,-10.880826,6.443993,-3.114621,18.616001,-21.790611,18.615994,-26.900852,24.344007,-49.629662,30.430004,-61.224819,42.245,-90.504135,60.14401,-129.615158
6.463988,20.918221,6.464,11.899006,6.464003,9.250165,6.461993,2.086995,6.464001,3.429009,6.463999,8.959603,6.461995,5.845011,6.463996,-11.123791,6.461997,-3.336483,18.667997,-21.971987,18.667993,-27.066503,24.412009,-49.838684,30.515001,-61.454349,42.363007,-90.794601,60.312006,-129.938644
6.481994,20.925304,6.481999,11.810075,6.482008,9.202413,6.480001,2.01615,6.482008,3.362583,6.481998,8.892605,6.480003,5.643813,6.481999,-11.360768,6.479994,-3.586801,18.720004,-22.126673,18.719997,-27.252825,24.480009,-49.997879,30.599996,-61.67321,42.481006,-91.053337,60.480008,-130.284637
6.500003,20.918388,6.5,11.772056,6.499998,9.127837,6.498003,1.961995,6.499999,3.332433,6.500009,8.833217,6.497996,5.454037,6.500006,-11.594638,6.497996,-3.838629,18.771998,-22.295351,18.771996,-27.430449,24.548011,-50.179318,30.685,-61.892849,42.599002,-91.328361,60.648007,-130.572815
6.517991,20.934414,6.518003,11.710461,6.518003,9.08492,6.515996,1.912057,6.518,3.253372,6.518004,8.766372,6.515992,5.252661,6.517994,-11.812759,6.515999,-4.083097,18.824001,-22.479464,18.823995,-27.596731,24.616012,-50.354313,30.770002,-62.120201,42.717003,-91.596497,60.816005,-130.886505
6.535997,20.917208,6.536002,11.65316,6.535999,9.003225,6.534006,1.822538,6.536004,3.201823,6.536006,8.702115,6.534003,5.059228,6.535995,-12.037683,6.534001,-4.315223,18.875996,-22.662128,18.875999,-27.756988,24.684012,-50.52412,30.855001,-62.33456,42.835002,-91.829735,60.984009,-131.213043
6.553995,20.920919,6.553998,11.573303,6.553997,8.9461,6.552002,1.779092,6.554005,3.136765,6.553999,8.644434,6.551998,4.846669,6.553995,-12.284774,6.551996,-4.585462,18.928001,-22.820772,18.928002,-27.926947,24.752014,-50.705448,30.939998,-62.543255,42.953003,-92.108368,61.152004,-131.520386
6.571993,20.938629,6.572003,11.500837,6.571998,8.887066,6.569994,1.703621,6.572003,3.056613,6.571995,8.56422,6.569996,4.685567,6.571998,-12.48303,6.569991,-4.8176,18.979995,-22.986744,18.980002,-28.125301,24.820007,-50.88929,31.024998,-62.76548,43.071,-92.384445,61.320005,-131.815674
6.589996,20.917883,6.590002,11.453321,6.590004,8.802566,6.587996,1.654709,6.590002,3.033636,6.590004,8.500454,6.587996,4.488742,6.59,-12.714844,6.58799,-5.063699,19.031996,-23.165205,19.032002,-28.278944,24.888007,-51.098541,31.110004,-62.965466,43.189002,-92.65889,61.488007,-132.133972
